long,lat,group,region,subregion,polyname
-78.17436218261719,34.469139099121094,1865,north carolina,bladen,"north carolina,bladen"
-78.24311828613281,34.41184616088867,1865,north carolina,bladen,"north carolina,bladen"
-78.28895568847656,34.3889274597168,1865,north carolina,bladen,"north carolina,bladen"
-78.33479309082031,34.37173843383789,1865,north carolina,bladen,"north carolina,bladen"
-78.363433837890625,34.37173843383789,1865,north carolina,bladen,"north carolina,bladen"
-78.38636016845703,34.37173843383789,1865,north carolina,bladen,"north carolina,bladen"
-78.42646789550781,34.38319778442383,1865,north carolina,bladen,"north carolina,bladen"
-78.54105377197266,34.41757583618164,1865,north carolina,bladen,"north carolina,bladen"
-78.57543182373047,34.423301696777344,1865,north carolina,bladen,"north carolina,bladen"
-78.592620849609375,34.440494537353516,1865,north carolina,bladen,"north carolina,bladen"
-78.61553955078125,34.44622039794922,1865,north carolina,bladen,"north carolina,bladen"
-78.63272857666016,34.44622039794922,1865,north carolina,bladen,"north carolina,bladen"
-78.64991760253906,34.44622039794922,1865,north carolina,bladen,"north carolina,bladen"
-78.661376953125,34.463409423828125,1865,north carolina,bladen,"north carolina,bladen"
-78.8218002319336,34.45768356323242,1865,north carolina,bladen,"north carolina,bladen"
-78.8561782836914,34.4806022644043,1865,north carolina,bladen,"north carolina,bladen"
-78.8275375366211,34.503517150878906,1865,north carolina,bladen,"north carolina,bladen"
-78.8275375366211,34.53789520263672,1865,north carolina,bladen,"north carolina,bladen"
-78.8275375366211,34.560813903808594,1865,north carolina,bladen,"north carolina,bladen"
-78.79888916015625,34.641029357910156,1865,north carolina,bladen,"north carolina,bladen"
-78.78742980957031,34.65821838378906,1865,north carolina,bladen,"north carolina,bladen"
-78.79315948486328,34.69832229614258,1865,north carolina,bladen,"north carolina,bladen"
-78.8275375366211,34.72697448730469,1865,north carolina,bladen,"north carolina,bladen"
-78.89628601074219,34.83583450317383,1865,north carolina,bladen,"north carolina,bladen"
-78.1342544555664,34.37173843383789,1866,north carolina,brunswick,"north carolina,brunswick"
-78.1170654296875,34.37173843383789,1866,north carolina,brunswick,"north carolina,brunswick"
-78.0998764038086,34.37173843383789,1866,north carolina,brunswick,"north carolina,brunswick"
-78.07695770263672,34.36027908325195,1866,north carolina,brunswick,"north carolina,brunswick"
-78.03684997558594,34.34309005737305,1866,north carolina,brunswick,"north carolina,brunswick"
-78.0139389038086,34.33736038208008,1866,north carolina,brunswick,"north carolina,brunswick"
-78.0082015991211,34.32590103149414,1866,north carolina,brunswick,"north carolina,brunswick"
-77.98528289794922,34.25141906738281,1866,north carolina,brunswick,"north carolina,brunswick"
-77.93944549560547,34.15401077270508,1866,north carolina,brunswick,"north carolina,brunswick"
-77.93944549560547,34.142555236816406,1866,north carolina,brunswick,"north carolina,brunswick"
-77.92799377441406,34.11963653564453,1866,north carolina,brunswick,"north carolina,brunswick"
-77.93944549560547,34.08525848388672,1866,north carolina,brunswick,"north carolina,brunswick"
-77.9509048461914,34.02223587036133,1866,north carolina,brunswick,"north carolina,brunswick"
-77.96236419677734,33.98212814331055,1866,north carolina,brunswick,"north carolina,brunswick"
-77.99101257324219,33.94774627685547,1866,north carolina,brunswick,"north carolina,brunswick"
-78.01966857910156,33.92483139038086,1866,north carolina,brunswick,"north carolina,brunswick"
-78.03112030029297,33.90764236450195,1866,north carolina,brunswick,"north carolina,brunswick"
-78.048309326171875,33.896183013916016,1866,north carolina,brunswick,"north carolina,brunswick"
-78.08268737792969,33.901912689208984,1866,north carolina,brunswick,"north carolina,brunswick"
-78.12852478027344,33.901912689208984,1866,north carolina,brunswick,"north carolina,brunswick"
-78.18009185791016,33.90764236450195,1866,north carolina,brunswick,"north carolina,brunswick"
-78.208740234375,33.92483139038086,1866,north carolina,brunswick,"north carolina,brunswick"
-78.25457763671875,33.91337203979492,1866,north carolina,brunswick,"north carolina,brunswick"
-78.317596435546875,33.901912689208984,1866,north carolina,brunswick,"north carolina,brunswick"
-78.34625244140625,33.90764236450195,1866,north carolina,brunswick,"north carolina,brunswick"
-78.35197448730469,33.92483139038086,1866,north carolina,brunswick,"north carolina,brunswick"
-78.363433837890625,33.92483139038086,1866,north carolina,brunswick,"north carolina,brunswick"
-78.39208221435547,33.90764236450195,1866,north carolina,brunswick,"north carolina,brunswick"
-78.42646789550781,33.89045333862305,1866,north carolina,brunswick,"north carolina,brunswick"
-78.4665756225586,33.86753463745117,1866,north carolina,brunswick,"north carolina,brunswick"
-78.50667572021484,33.8618049621582,1866,north carolina,brunswick,"north carolina,brunswick"
-78.55824279785156,33.86753463745117,1866,north carolina,brunswick,"north carolina,brunswick"
-78.6384506225586,33.94774627685547,1866,north carolina,brunswick,"north carolina,brunswick"
-78.62699890136719,33.99358367919922,1866,north carolina,brunswick,"north carolina,brunswick"
-78.60980987548828,34.02223587036133,1866,north carolina,brunswick,"north carolina,brunswick"
-78.58116149902344,34.0279655456543,1866,north carolina,brunswick,"north carolina,brunswick"
-78.53532409667969,34.07379913330078,1866,north carolina,brunswick,"north carolina,brunswick"
-78.52386474609375,34.13682556152344,1866,north carolina,brunswick,"north carolina,brunswick"
-78.52386474609375,34.15401077270508,1866,north carolina,brunswick,"north carolina,brunswick"
-78.50667572021484,34.17692947387695,1866,north carolina,brunswick,"north carolina,brunswick"
-78.47802734375,34.17692947387695,1866,north carolina,brunswick,"north carolina,brunswick"
-78.409271240234375,34.15401077270508,1866,north carolina,brunswick,"north carolina,brunswick"
-78.39208221435547,34.15401077270508,1866,north carolina,brunswick,"north carolina,brunswick"
-78.38063049316406,34.18266296386719,1866,north carolina,brunswick,"north carolina,brunswick"
-78.35197448730469,34.194122314453125,1866,north carolina,brunswick,"north carolina,brunswick"
-78.35770416259766,34.21131134033203,1866,north carolina,brunswick,"north carolina,brunswick"
-78.24884796142578,34.21131134033203,1866,north carolina,brunswick,"north carolina,brunswick"
-78.1342544555664,34.37173843383789,1866,north carolina,brunswick,"north carolina,brunswick"
-82.282470703125,35.712459564208984,1867,north carolina,buncombe,"north carolina,buncombe"
-82.30538177490234,35.68381118774414,1867,north carolina,buncombe,"north carolina,buncombe"
-82.30538177490234,35.67808151245117,1867,north carolina,buncombe,"north carolina,buncombe"
-82.29393005371094,35.64943313598633,1867,north carolina,buncombe,"north carolina,buncombe"
-82.282470703125,35.62651443481445,1867,north carolina,buncombe,"north carolina,buncombe"
-82.282470703125,35.615055084228516,1867,north carolina,buncombe,"north carolina,buncombe"
-82.29393005371094,35.59786605834961,1867,north carolina,buncombe,"north carolina,buncombe"
-82.31111145019531,35.59786605834961,1867,north carolina,buncombe,"north carolina,buncombe"
-82.31684875488281,35.59786605834961,1867,north carolina,buncombe,"north carolina,buncombe"
-82.23090362548828,35.54057312011719,1867,north carolina,buncombe,"north carolina,buncombe"
-82.213714599609375,35.53483963012695,1867,north carolina,buncombe,"north carolina,buncombe"
-82.24236297607422,35.51192092895508,1867,north carolina,buncombe,"north carolina,buncombe"
-82.24236297607422,35.506195068359375,1867,north carolina,buncombe,"north carolina,buncombe"
-82.23663330078125,35.49473571777344,1867,north carolina,buncombe,"north carolina,buncombe"
-82.259552001953125,35.47754669189453,1867,north carolina,buncombe,"north carolina,buncombe"
-82.27674102783203,35.47754669189453,1867,north carolina,buncombe,"north carolina,buncombe"
-82.31684875488281,35.49473571777344,1867,north carolina,buncombe,"north carolina,buncombe"
-82.3512191772461,35.500465393066406,1867,north carolina,buncombe,"north carolina,buncombe"
-82.3741455078125,35.49473571777344,1867,north carolina,buncombe,"north carolina,buncombe"
-82.37987518310547,35.4832763671875,1867,north carolina,buncombe,"north carolina,buncombe"
-82.3741455078125,35.47181701660156,1867,north carolina,buncombe,"north carolina,buncombe"
-82.3741455078125,35.460357666015625,1867,north carolina,buncombe,"north carolina,buncombe"
-82.42570495605469,35.47754669189453,1867,north carolina,buncombe,"north carolina,buncombe"
-82.437164306640625,35.47181701660156,1867,north carolina,buncombe,"north carolina,buncombe"
-82.45436096191406,35.460357666015625,1867,north carolina,buncombe,"north carolina,buncombe"
-82.46581268310547,35.454627990722656,1867,north carolina,buncombe,"north carolina,buncombe"
-82.60332489013672,35.42598342895508,1867,north carolina,buncombe,"north carolina,buncombe"
-82.67207336425781,35.44890213012695,1867,north carolina,buncombe,"north carolina,buncombe"
-82.69499969482422,35.454627990722656,1867,north carolina,buncombe,"north carolina,buncombe"
-82.712188720703125,35.454627990722656,1867,north carolina,buncombe,"north carolina,buncombe"
-82.735107421875,35.44316864013672,1867,north carolina,buncombe,"north carolina,buncombe"
-82.7522964477539,35.420249938964844,1867,north carolina,buncombe,"north carolina,buncombe"
-82.8038558959961,35.460357666015625,1867,north carolina,buncombe,"north carolina,buncombe"
-82.798126220703125,35.4832763671875,1867,north carolina,buncombe,"north carolina,buncombe"
-82.78667449951172,35.51765441894531,1867,north carolina,buncombe,"north carolina,buncombe"
-82.77521514892578,35.55775833129883,1867,north carolina,buncombe,"north carolina,buncombe"
-82.78094482421875,35.5806770324707,1867,north carolina,buncombe,"north carolina,buncombe"
-82.80958557128906,35.62651443481445,1867,north carolina,buncombe,"north carolina,buncombe"
-82.8382339477539,35.62651443481445,1867,north carolina,buncombe,"north carolina,buncombe"
-82.86688995361328,35.63224792480469,1867,north carolina,buncombe,"north carolina,buncombe"
-82.88407135009766,35.67808151245117,1867,north carolina,buncombe,"north carolina,buncombe"
-82.87261962890625,35.68954086303711,1867,north carolina,buncombe,"north carolina,buncombe"
-82.86688995361328,35.69527053833008,1867,north carolina,buncombe,"north carolina,buncombe"
-82.84969329833984,35.69527053833008,1867,north carolina,buncombe,"north carolina,buncombe"
-82.83251190185547,35.69527053833008,1867,north carolina,buncombe,"north carolina,buncombe"
-82.80958557128906,35.69527053833008,1867,north carolina,buncombe,"north carolina,buncombe"
-82.74083709716797,35.712459564208984,1867,north carolina,buncombe,"north carolina,buncombe"
-82.72364807128906,35.712459564208984,1867,north carolina,buncombe,"north carolina,buncombe"
-82.71791076660156,35.72391891479492,1867,north carolina,buncombe,"north carolina,buncombe"
-82.712188720703125,35.73537826538086,1867,north carolina,buncombe,"north carolina,buncombe"
-82.69499969482422,35.72964859008789,1867,north carolina,buncombe,"north carolina,buncombe"
-82.67207336425781,35.74110794067383,1867,north carolina,buncombe,"north carolina,buncombe"
-82.5689468383789,35.78694534301758,1867,north carolina,buncombe,"north carolina,buncombe"
-82.49446105957031,35.821319580078125,1867,north carolina,buncombe,"north carolina,buncombe"
-82.46581268310547,35.83278274536133,1867,north carolina,buncombe,"north carolina,buncombe"
-82.437164306640625,35.84423828125,1867,north carolina,buncombe,"north carolina,buncombe"
-82.43143463134766,35.83278274536133,1867,north carolina,buncombe,"north carolina,buncombe"
-82.391326904296875,35.821319580078125,1867,north carolina,buncombe,"north carolina,buncombe"
-82.36841583251953,35.821319580078125,1867,north carolina,buncombe,"north carolina,buncombe"
-82.35694885253906,35.81559371948242,1867,north carolina,buncombe,"north carolina,buncombe"
-82.345489501953125,35.80413055419922,1867,north carolina,buncombe,"north carolina,buncombe"
-82.3512191772461,35.781211853027344,1867,north carolina,buncombe,"north carolina,buncombe"
-82.33976745605469,35.752567291259766,1867,north carolina,buncombe,"north carolina,buncombe"
-82.32257843017578,35.74110794067383,1867,north carolina,buncombe,"north carolina,buncombe"
-82.30538177490234,35.73537826538086,1867,north carolina,buncombe,"north carolina,buncombe"
-82.29393005371094,35.72964859008789,1867,north carolina,buncombe,"north carolina,buncombe"
-82.282470703125,35.712459564208984,1867,north carolina,buncombe,"north carolina,buncombe"
-81.829833984375,35.58641052246094,1868,north carolina,burke,"north carolina,burke"
-81.83556365966797,35.63224792480469,1868,north carolina,burke,"north carolina,burke"
-81.85847473144531,35.6723518371582,1868,north carolina,burke,"north carolina,burke"
-81.87567138671875,35.72391891479492,1868,north carolina,burke,"north carolina,burke"
-81.984527587890625,35.81559371948242,1868,north carolina,burke,"north carolina,burke"
-81.96161651611328,35.84996795654297,1868,north carolina,burke,"north carolina,burke"
-81.94441986083984,35.872886657714844,1868,north carolina,burke,"north carolina,burke"
-81.9329605102539,35.92445373535156,1868,north carolina,burke,"north carolina,burke"
-81.95014953613281,35.96455764770508,1868,north carolina,burke,"north carolina,burke"
-81.94441986083984,35.97602081298828,1868,north carolina,burke,"north carolina,burke"
-81.94441986083984,35.98175048828125,1868,north carolina,burke,"north carolina,burke"
-81.90431213378906,36.01612854003906,1868,north carolina,burke,"north carolina,burke"
-81.87567138671875,35.98747634887695,1868,north carolina,burke,"north carolina,burke"
-81.85847473144531,35.98175048828125,1868,north carolina,burke,"north carolina,burke"
